"","name","concept_id"
"113","J01MA13_trovafloxacin_systemic","1712572, 40100125, 41120233, 44100622, 1712549, 19047614, 19083687, 19083688, 40833834, 41051865, 41225992, 41319342, 21603020, 1712573, 40100126, 40901595, 40932704, 41239646, 41276085, 1712551, 19084843, 19086139, 41146254, 44035890"
"114","J01MA14_moxifloxacin_systemic","1716903, 1716904, 1716908, 2025246, 2025248, 2051265, 2918145, 2918146, 19098000, 21026383, 21030189, 21030190, 21036145, 21046007, 21085262, 21085263, 21095057, 21134231, 21138124, 21138125, 21147989, 21167746, 21176955, 35412038, 35742640, 35746835, 35755232, 35755234, 35763536, 35763537, 35767668, 35772020, 35772021, 35772022, 35886452, 36036167, 36036168, 36036173, 36120131, 36258503, 36259342, 36259343, 36260173, 36260176, 36260177, 36263773, 36265301, 36265302, 36265304, 36266618, 36268958, 36269176, 36270410, 36271510, 36275533, 36275535, 36276625, 36406659, 36411576, 36504487, 36778097, 36778099, 36785535, 36785540, 36809261, 36810944, 36884963, 36887882, 36888894, 36890868, 36896770, 36896794, 36925670, 36928704, 36929087, 40709941, 40709945, 40734593, 40734598, 40853428, 40853430, 40853434, 40853435, 40853436, 40853437, 40859662, 40863043, 40874218, 40884649, 40884653, 40894233, 40905177, 40905179, 40915597, 40915598, 40915600, 40915601, 40925234, 40925235, 40936423, 40946963, 40967563, 40967564, 40967567, 40967570, 40977940, 40987731, 40998940, 40998941, 41021934, 41029935, 41029938, 41040380, 41040381, 41071674, 41071676, 41116003, 41123888, 41134490, 41134492, 41165758, 41171967, 41175248, 41186447, 41186449, 41197123, 41197128, 41197130, 41197131, 41203461, 41217757, 41217758, 41217764, 41228195, 41228196, 41228199, 41228200, 41248777, 41248781, 41259004, 41259006, 41259007, 41259011, 41268687, 41271768, 41279564, 41279565, 41279572, 41290095, 41290097, 41299696, 42657018, 42657020, 42657022, 42918879, 42918880, 42944486, 42944493, 42944494, 42944496, 42944537, 42944541, 42944546, 42944569, 42944572, 42944573, 42944579, 43031089, 43137110, 43148063, 43159236, 43170106, 43170107, 43181161, 43192080, 43294592, 43588595, 43596619, 43606621, 43606622, 43624478, 43624481, 43642749, 43642752, 43660891, 43660898, 43660899, 43668858, 43668860, 43678864, 43678866, 43678868, 43696711, 43696713, 43696717, 43704707, 43704708, 43722516, 43722517, 43722520, 43732613, 43732614, 43732620, 43734547, 43750556, 43776562, 43776566, 43786510, 43786511, 43786513, 43786517, 43786518, 43804531, 43822644, 43840732, 43840734, 43840735, 43848655, 43858808, 43858809, 43866864, 44030859, 44030860, 44049966, 44079959, 44082615, 44092919, 44121515, 44124905, 44124906, 44127550, 44135502, 44159744, 44163517, 44163518, 44163519, 44164898, 44178546, 44182247, 44186027, 44186029, 44199713, 46287378, 1716905, 1971629, 1971633, 2025244, 2025247, 2025249, 2051243, 2051262, 2905435, 2905436, 2918147, 2918148, 19085094, 19129961, 21026379, 21026381, 21036146, 21046008, 21055760, 21114723, 21118490, 21134230, 21147988, 35410941, 35746836, 35759346, 35767669, 35772023, 35788845, 35861559, 35861560, 35886453, 36036170, 36036172, 36062070, 36062072, 36260174, 36260178, 36262731, 36263867, 36265303, 36265305, 36267882, 36267883, 36275534, 36275536, 36276210, 36276359, 36406658, 36509644, 36778096, 36778098, 36785534, 36785536, 36785538, 36809491, 36882117, 36891316, 36894767, 36896759, 36950424, 36959572, 40165696, 40709943, 40734595, 40822533, 40823991, 40831812, 40831813, 40835092, 40843000, 40843001, 40843002, 40843003, 40853432, 40853433, 40874222, 40874223, 40874224, 40874228, 40884648, 40884650, 40884655, 40894232, 40897404, 40905178, 40905182, 40915596, 40936426, 40946961, 40946964, 40967565, 40967566, 40977935, 40977936, 40977937, 40977939, 40984303, 40998942, 41009290, 41009296, 41029933, 41029934, 41040379, 41046694, 41061115, 41061117, 41071675, 41071678, 41071679, 41084744, 41092681, 41092682, 41092683, 41092685, 41103073, 41116002, 41134487, 41134488, 41134489, 41155385, 41155387, 41165756, 41186445, 41186446, 41186450, 41186451, 41186452, 41197121, 41197122, 41197127, 41197129, 41197132, 41217759, 41217760, 41217761, 41217762, 41228197, 41248776, 41248780, 41259010, 41279566, 41290092, 41290098, 41299697, 41310866, 41310867, 41321397, 41321398, 41321399, 41321400, 41435896, 41436978, 42657019, 42657021, 42657023, 42657025, 42875823, 42918875, 42918877, 42918881, 42944485, 42944488, 42944492, 42944495, 42944542, 42944544, 42944545, 42944568, 42944575, 42944578, 43031083, 43031086, 43031095, 43031096, 43137109, 43148062, 43148064, 43148065, 43148068, 43159237, 43170105, 43181156, 43192081, 43209365, 43213964, 43213965, 43588597, 43596621, 43596622, 43606618, 43606619, 43606627, 43614589, 43614590, 43632732, 43642748, 43642750, 43642751, 43660892, 43660901, 43668859, 43686754, 43686756, 43696712, 43696714, 43714585, 43732619, 43740664, 43750553, 43750554, 43750557, 43750558, 43768536, 43768537, 43768539, 43776560, 43776563, 43776564, 43786515, 43794465, 43804530, 43804533, 43812616, 43822640, 43822641, 43822642, 43822645, 43822647, 43830619, 43830620, 43830621, 43840733, 43840737, 43840738, 43848656, 43858810, 43858812, 43866865, 44028213, 44041197, 44056887, 44062988, 44069784, 44069785, 44073054, 44079958, 44111697, 44127549, 44160618, 44163521, 44171020, 44174777, 44174779, 44182248, 44186028, 2025245, 2025251, 2025252, 2051244, 2051263, 2051320, 2905433, 2905434, 2905440, 2918144, 19099248, 21026382, 21046006, 21065607, 21069022, 21085264, 21104922, 21104924, 21114722, 21124334, 21144150, 21154075, 21173661, 21173662, 21177484, 35409614, 35410265, 35742641, 35742642, 35742643, 35746838, 35755233, 35772019, 35772024, 36036169, 36036174, 36055239, 36062071, 36258484, 36260175, 36261164, 36261380, 36261585, 36262729, 36263854, 36266403, 36267885, 36268878, 36268963, 36272942, 36272944, 36274125, 36276393, 36420417, 36506912, 36778100, 36778101, 36778103, 36785541, 36785542, 36808445, 36879651, 36880213, 36884023, 36886914, 36888537, 36890334, 36896673, 36896692, 36929286, 36939276, 36939825, 36953362, 36960560, 40057470, 40165695, 40709942, 40709944, 40822223, 40825651, 40831811, 40843004, 40853425, 40853431, 40874221, 40874225, 40874226, 40884644, 40884645, 40884646, 40884647, 40884651, 40905176, 40905183, 40905184, 40905185, 40915593, 40915594, 40915599, 40936422, 40936427, 40946967, 40967569, 40990970, 40998938, 40998939, 41009293, 41009294, 41009295, 41029936, 41029937, 41040382, 41040383, 41040384, 41049993, 41061118, 41071672, 41071673, 41071677, 41071680, 41092684, 41103074, 41103078, 41112693, 41116000, 41116001, 41123889, 41134486, 41134491, 41134493, 41144285, 41155384, 41155386, 41165757, 41165759, 41165761, 41165762, 41186443, 41186444, 41197120, 41197126, 41203462, 41248774, 41248779, 41248782, 41259005, 41259008, 41279568, 41279570, 41279571, 41279573, 41290094, 41290096, 41290099, 41299698, 41310863, 41310865, 41321402, 41321404, 41321405, 41436712, 41437133, 41437350, 41437449, 42657017, 42657026, 42875821, 42944487, 42944489, 42944491, 42944536, 42944571, 42944576, 42944577, 43031085, 43031087, 43031090, 43031091, 43043891, 43137107, 43137108, 43148066, 43148067, 43159233, 43159234, 43170108, 43181157, 43181160, 43203140, 43203142, 43294593, 43588592, 43588594, 43596618, 43606626, 43614591, 43624482, 43624483, 43632728, 43632729, 43632730, 43632731, 43650834, 43650836, 43650837, 43660889, 43660894, 43660897, 43660900, 43668861, 43668862, 43678863, 43678865, 43678867, 43686755, 43696708, 43696710, 43696715, 43714584, 43714586, 43714588, 43714589, 43714591, 43722518, 43732615, 43750555, 43758521, 43768534, 43776561, 43786514, 43786516, 43794462, 43794464, 43794466, 43804532, 43806342, 43822637, 43822639, 43822643, 43830624, 43840736, 43858807, 43858813, 43866866, 44036820, 44036821, 44049967, 44056886, 44067280, 44079961, 44098916, 44158850, 44159141, 44165816, 44167290, 44167291, 44168757, 44174778, 44175864, 44178545, 44182245, 44182246, 44188355, 46287377, 46287379, 46287380, 21603021, 1971630, 1971631, 1971632, 1971634, 2025250, 2051242, 2051264, 2051319, 2905437, 2905438, 2905439, 19129337, 21026380, 21055761, 21055762, 21075545, 21079338, 21104923, 21104925, 21134232, 21144149, 21157961, 35411573, 35411574, 35412368, 35746837, 35746839, 35759345, 35788747, 35788885, 35861557, 35861558, 36036171, 36055240, 36062068, 36062069, 36062073, 36257641, 36260179, 36262730, 36263655, 36263861, 36263959, 36267884, 36269007, 36270411, 36271177, 36271230, 36272943, 36274691, 36276768, 36277229, 36277230, 36411490, 36778102, 36778104, 36785532, 36785533, 36785537, 36809480, 36813395, 36884024, 36896674, 36896724, 36929216, 36938710, 36951301, 36961341, 36962606, 40057469, 40719308, 40719309, 40734594, 40734596, 40734599, 40825339, 40842998, 40842999, 40853424, 40853426, 40853427, 40853429, 40874219, 40874220, 40874227, 40884652, 40884654, 40884656, 40894231, 40894234, 40905180, 40905181, 40915595, 40936425, 40946962, 40946965, 40956483, 40967568, 40977938, 40977941, 40977942, 40990971, 41009291, 41009292, 41029939, 41061113, 41061114, 41061116, 41103071, 41103072, 41103075, 41103076, 41103077, 41147499, 41155383, 41165760, 41178538, 41186448, 41186453, 41197124, 41197125, 41217763, 41228198, 41228201, 41248772, 41248773, 41248775, 41248778, 41259002, 41259003, 41259009, 41265265, 41279567, 41279569, 41290093, 41310864, 41310868, 41321401, 41321403, 41437171, 42480196, 42657016, 42657024, 42875822, 42918878, 42944490, 42944538, 42944539, 42944540, 42944543, 42944570, 42944574, 43031084, 43031088, 43031092, 43031093, 43031094, 43031097, 43043889, 43043890, 43154538, 43159232, 43159235, 43165531, 43181158, 43181159, 43192082, 43192083, 43203139, 43203141, 43213963, 43213966, 43588596, 43596620, 43606623, 43606624, 43606625, 43606628, 43624480, 43642747, 43642753, 43650833, 43650835, 43660890, 43660896, 43668857, 43678860, 43678862, 43696716, 43696718, 43704709, 43704710, 43714590, 43714592, 43722519, 43732618, 43732621, 43740665, 43740666, 43750559, 43752415, 43768535, 43768538, 43776565, 43788283, 43794461, 43794463, 43812617, 43822646, 43824517, 43830622, 43848653, 43848654, 43858806, 44034215, 44036822, 44043918, 44056885, 44079960, 44085955, 44085956, 44095576, 44101569, 44108436, 44111696, 44159742, 44159743, 44159745, 44163520, 44165817, 44173338, 44174775, 44174776, 44182244, 44184502, 44186025, 44186026, 44188354"
"115","J01MA15_gemifloxacin_oral","21603022, 35861562, 1716742, 19045211, 19124327, 35861563, 40059633, 1716744, 40059632, 44050561, 1716721, 35861561"
"116","J01MA16_gatifloxacin_systemic","1789295, 1789300, 19085003, 19100163, 35142903, 35150038, 35156891, 35858170, 35858171, 35858175, 35858176, 35858180, 35858183, 35858188, 35858193, 35858439, 35858442, 35858445, 35858446, 35858451, 35858461, 35858697, 35858702, 35858709, 35858714, 35858726, 35858731, 35858735, 35858736, 35858744, 35858754, 35858757, 35858758, 35858796, 35858801, 35858898, 35858900, 35858901, 35858907, 35858908, 35858915, 35858923, 35858926, 35858930, 35858937, 35858939, 35858942, 35858951, 35858952, 35858954, 35858955, 35858956, 35858959, 35859011, 35859012, 35859020, 35859021, 35859028, 35859029, 35859033, 35859039, 35859051, 35859058, 35859060, 35859061, 35859062, 35859281, 35859283, 35859288, 35859290, 35859291, 35859292, 40059605, 40059606, 40138910, 40922495, 41032711, 41220444, 44063599, 44123340, 19080003, 19085002, 19100162, 35155568, 35858172, 35858179, 35858189, 35858196, 35858197, 35858198, 35858199, 35858200, 35858202, 35858207, 35858440, 35858444, 35858448, 35858452, 35858456, 35858457, 35858460, 35858515, 35858694, 35858699, 35858705, 35858706, 35858707, 35858710, 35858716, 35858719, 35858727, 35858729, 35858734, 35858738, 35858739, 35858747, 35858748, 35858751, 35858759, 35858795, 35858800, 35858803, 35858804, 35858896, 35858904, 35858909, 35858910, 35858913, 35858916, 35858917, 35858921, 35858925, 35858932, 35858938, 35858943, 35858945, 35858947, 35858961, 35859022, 35859024, 35859025, 35859030, 35859034, 35859035, 35859040, 35859041, 35859045, 35859049, 35859055, 35859056, 35859059, 35859063, 35859285, 35859287, 35859289, 40059609, 40832333, 40854788, 40948383, 40953709, 41158101, 41241905, 44067628, 44097303, 44117624, 587062, 1789277, 1789278, 1789299, 19100161, 19126081, 35151224, 35858177, 35858178, 35858181, 35858182, 35858184, 35858185, 35858187, 35858190, 35858191, 35858192, 35858194, 35858195, 35858201, 35858205, 35858441, 35858447, 35858455, 35858458, 35858462, 35858691, 35858692, 35858696, 35858698, 35858704, 35858711, 35858715, 35858717, 35858718, 35858728, 35858732, 35858740, 35858742, 35858745, 35858746, 35858750, 35858755, 35858756, 35858760, 35858797, 35858799, 35858802, 35858806, 35858902, 35858905, 35858912, 35858918, 35858919, 35858920, 35858922, 35858927, 35858929, 35858935, 35858936, 35858940, 35858946, 35858948, 35858953, 35858957, 35858958, 35859013, 35859015, 35859016, 35859023, 35859031, 35859036, 35859038, 35859044, 35859046, 35859057, 35859286, 40059611, 40845816, 40960776, 41179565, 41179566, 44034581, 44042888, 44050566, 44114996, 44114997, 21603023, 590467, 1789276, 1789280, 19068753, 19077575, 19126082, 35858169, 35858173, 35858174, 35858186, 35858203, 35858204, 35858206, 35858208, 35858443, 35858450, 35858453, 35858454, 35858459, 35858693, 35858695, 35858700, 35858701, 35858703, 35858708, 35858712, 35858713, 35858720, 35858730, 35858733, 35858737, 35858741, 35858743, 35858752, 35858753, 35858798, 35858805, 35858897, 35858899, 35858903, 35858906, 35858911, 35858914, 35858924, 35858928, 35858931, 35858933, 35858941, 35858944, 35858949, 35858950, 35858960, 35859014, 35859017, 35859018, 35859019, 35859026, 35859027, 35859032, 35859037, 35859042, 35859043, 35859047, 35859048, 35859050, 35859052, 35859053, 35859054, 35859280, 35859282, 35859284, 40134693, 40970290, 41032710, 41073065, 41229620, 41241906, 41313631, 44070028"
"117","J01MA17_prulifloxacin_oral","35133716, 35851871, 35851876, 35851880, 35851881, 35852305, 35852309, 35139750, 35147649, 35851869, 35851872, 35851877, 35851878, 35851882, 35852306, 35852308, 21603024, 35851874, 35134445, 35157249, 35159572, 35197897, 35851870, 35851873, 35851875, 35851879, 35852307"
"118","J01MA18_pazufloxacin_parenteral","21603025, 35135470, 35146775, 35150116, 35151797, 35155914, 35158147, 35851604, 35851606, 35851611, 35851623, 35851627, 35851635, 35851637, 35851642, 35851646, 35851647, 35851712, 35851716, 35851720, 35851722, 35851723, 35851730, 35851733, 35851744, 35851746, 35851747, 35851755, 35851756, 35851824, 35851825, 35851827, 35851951, 35851962, 35851964, 35851969, 35851970, 35851976, 35851977, 35851979, 35132505, 35141677, 35145986, 35152729, 35153152, 35155813, 35198003, 35851602, 35851609, 35851620, 35851621, 35851628, 35851634, 35851638, 35851639, 35851640, 35851643, 35851703, 35851708, 35851711, 35851715, 35851717, 35851719, 35851724, 35851731, 35851745, 35851751, 35851953, 35851955, 35851958, 35851960, 35851961, 35851963, 35851968, 35851972, 35132666, 35136670, 35136976, 35137049, 35137924, 35141182, 35155767, 35156839, 35851605, 35851608, 35851610, 35851612, 35851613, 35851614, 35851617, 35851624, 35851625, 35851630, 35851631, 35851633, 35851641, 35851644, 35851702, 35851705, 35851706, 35851710, 35851714, 35851718, 35851726, 35851729, 35851735, 35851739, 35851740, 35851749, 35851757, 35851826, 35851952, 35851954, 35851956, 35851957, 35851959, 35851965, 35851974, 35851978, 35133279, 35153968, 35157852, 35161266, 35851603, 35851607, 35851615, 35851616, 35851618, 35851619, 35851622, 35851626, 35851629, 35851632, 35851636, 35851645, 35851648, 35851701, 35851704, 35851707, 35851709, 35851713, 35851721, 35851725, 35851727, 35851728, 35851734, 35851736, 35851737, 35851738, 35851741, 35851742, 35851743, 35851750, 35851752, 35851754, 35851966, 35851967, 35851971, 35851975"
"119","J01MA19_garenoxacin_systemic","35197938, 35132152, 35144664, 21603026, 35130420, 35136576, 35152669, 35129523"
"120","J01MA21_sitafloxacin_oral","35144951, 35145095, 35146313, 35149471, 35150427, 35159820, 40256175, 35129576, 35134908, 35136536, 35147374, 35153074, 35198165, 35132507, 35136806, 35143042, 35828933, 35130801, 35132605"
"121","J01MA22_tosufloxacin_systemic","715910, 35130418, 35132984, 35134814, 35136593, 35139353, 35140638, 35141641, 35143556, 35145825, 35147429, 35148560, 35154886, 35156219, 35156358, 35832094, 35832095, 35871493, 35871494, 35871501, 42962232, 42962233, 43009011, 43009030, 35135194, 35135785, 35145716, 35150524, 35157023, 35158570, 35832092, 35832093, 35871496, 35871497, 35871498, 35871503, 35871504, 42962230, 42962231, 42962235, 35129236, 35131104, 35131218, 35138270, 35141441, 35142259, 35144395, 35150873, 35156596, 35156971, 35158650, 35159318, 35161571, 35832091, 35871495, 35871502, 35871505, 35131317, 35131396, 35134567, 35137676, 35138079, 35138587, 35144520, 35151480, 35152418, 35156775, 35158481, 35158920, 35832090, 35871499, 42962234"
"122","J01MA23_delafloxacin_systemic","715911, 1592957, 1592960, 1592969, 36062582, 36062583, 36062586, 36062591, 36062595, 36062597, 36062598, 36074519, 36074521, 1592955, 1592968, 36062588, 36062590, 36062593, 36062596, 36074520, 1592961, 1592963, 1592967, 1592970, 1592973, 36062581, 36062587, 36062589, 36062592, 1592954, 1592958, 1592964, 36062542, 36062584, 36062585, 36062594"
"123","J01MA24_levonadifloxacin_systemic","36878831, 947889"
"124","J01MA25_lascufloxacin_oral","35830878, 35830882, 35834909, 947811, 35830877, 35830881, 35830880, 35830876"
"125","J01MB01_rosoxacin_oral","19036545, 19036547, 40099638, 40840627, 40958928, 41277260, 19006687, 40099639, 21603028, 19006688, 19116116, 40831453, 41203019"
"126","J01MB03_piromidic_acid_oral","40841539, 40984023, 41013595, 35129369, 40799027, 41177975, 41309385, 21603030, 41028477, 35151253, 40861572, 41081222, 41084230, 41115462"
"127","J01MB04_pipemidic_acid_oral","19010565, 19010591, 19111438, 40896942, 40966203, 41028562, 41289287, 43138381, 43160524, 21603031, 19010568, 35137695, 40132117, 40990472, 41247396, 43138380, 43193380, 43193381, 43204378, 43204380, 43215244, 19010564, 19010567, 19010569, 19105642, 35129569, 35145013, 35152133, 35153377, 40132118, 40927929, 40935017, 40977141, 41084258, 41154026, 41185019, 43149293, 43182421, 19010566, 19010570, 35131053, 35134029, 35135257, 35161383, 40132116, 40852630, 40956243, 40966202, 41015215, 41084257, 41171735, 43204379"
"128","J01MB05_oxolinic_acid_oral","21603032, 41278773, 19111157, 19129642, 19107464, 40071743, 41115739, 40828264, 41144165, 41278772"
"129","J01MB06_cinoxacin_oral","21603033, 997512, 19018878, 19030133, 19117677, 35161605, 40028350, 41137249, 41191793, 41205718, 41261653, 997496, 997501, 35139569, 40930561, 41004100, 41180665, 41235561, 41324152, 19018877, 19021278, 35146770, 40868355, 40930562, 40993086, 41118113, 41129214, 41129215, 41273875, 19025869, 35134970, 35137867, 40028351, 40848292, 41269669, 41304970"
"130","J01MB07_flumequine_oral","43037265, 43158212, 43180177, 19107466, 43037267, 43136098, 43158214, 43169088, 21603034, 19064329, 43037266, 43158213, 19109955, 40057233"
"131","J01MB08_nemonoxacin_systemic","1588669"
